client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
0acf313028bfe2af57b429c11e66463848b29afaa619fcfb0eea753f8ba9c63862e2c106975c0e70bde12809fc2422731691839c34fe911de22051dd732876d2	common_voice_en_79006.mp3	He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.	7	0	teens	male	Australian English		en	
0acf313028bfe2af57b429c11e66463848b29afaa619fcfb0eea753f8ba9c63862e2c106975c0e70bde12809fc2422731691839c34fe911de22051dd732876d2	common_voice_en_79009.mp3	He got up early with the idea of finding it.	7	0	teens	male	Australian English		en	
4b250599ee01ecf842c8e051e51c941a1df50df9457b9d31b648511fd967ffa8eef1fe6d08d3e6cce589a5666bd574fafd3e1b42af287c68353dc245e079d2b1	common_voice_en_121588.mp3	There were lights in the upper windows of the houses when the people went to bed.	8	0	fifties	male	Scottish English		en	
4b250599ee01ecf842c8e051e51c941a1df50df9457b9d31b648511fd967ffa8eef1fe6d08d3e6cce589a5666bd574fafd3e1b42af287c68353dc245e079d2b1	common_voice_en_121611.mp3	There were really, I think, two or three hundred people elbowing one another.	7	0	fifties	male	Scottish English		en	
4b250599ee01ecf842c8e051e51c941a1df50df9457b9d31b648511fd967ffa8eef1fe6d08d3e6cce589a5666bd574fafd3e1b42af287c68353dc245e079d2b1	common_voice_en_121612.mp3	The thing itself was almost entirely buried in sand.	7	0	fifties	male	Scottish English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44604.mp3	But I didn’t think that it contained any living creature.	7	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44611.mp3	I have the diet of a kid who found twenty dollars.	9	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44615.mp3	The heather was on fire, and you could see a thin blue smoke rising up slowly.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44621.mp3	Henderson stood up with a spade in his hand.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44635.mp3	I wished I had a light to smoke by.	10	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44641.mp3	I'm going to them.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44643.mp3	It was glaringly hot, not a cloud in the sky nor a breath of wind.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44645.mp3	The greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles.	9	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44648.mp3	Even then he hardly understood what this meant.	9	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44649.mp3	And then he perceived it very slowly.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44650.mp3	The only shadow was that of the few scattered pine trees.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44652.mp3	The loafers and golf caddies were used to hanging out near the railway station.	8	0	thirties	female	England English		en	
fa48b6b1ad70e3cdfa4c58b33f312704676c83e3292ebf1c3e111a20e8705266b14766dc36ef7a8617b2db8ccaf299fb63b2b5064ec3c2cad2b2bc6214ce693c	common_voice_en_44658.mp3	An huge hole had been made by the impact of the projectile.	7	0	thirties	female	England English		en	
884df1aea14548a932003fda883a011b0cbedff68a46a014caf1d1068e3eac51c6d7e7c53fa38a3aabe9c607174a9f3a6d8adde8640edc82ceb39f0b1125c0da	common_voice_en_30677954.mp3	These achievements have received the warmest recognition far beyond the borders of Germany.	10	0	teens	male	United States English		en	
f166740e5730bca8964f792cdb42a95387ec4de354c2c3b1f96877fb75533eef33778d31ae20974c2f75b83ef78e60cb4ee207b153500bdb8ea13fcc74541460	common_voice_en_167164.mp3	The turf and gravel around it seemed charred as if by a sudden explosion.	9	0					en	
f166740e5730bca8964f792cdb42a95387ec4de354c2c3b1f96877fb75533eef33778d31ae20974c2f75b83ef78e60cb4ee207b153500bdb8ea13fcc74541460	common_voice_en_167172.mp3	The only shadow was that of the few scattered pine trees.	7	0					en	
109a7049e126afee56a625ed8dd2af3855e57ff982fa0a5b123db3f8908e2f81a2f15af4d173acdce3074f31d0b151bfa80cf73c55d3aa27315ef38187de1d81	common_voice_en_595523.mp3	But they could never have taught him Arabic.	8	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2845.mp3	My review of the sun: one star.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2847.mp3	I have known true alchemists, the alchemist continued.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2848.mp3	Several figures approached him.	16	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2849.mp3	Now his intuition was that he had been right in coming.	12	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2850.mp3	At that point in their lives, everything is clear and everything is possible.	10	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2851.mp3	They locked themselves in their laboratories, and tried to evolve, as gold had.	12	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2852.mp3	"If you start your emails with ""Greetings"" let me be the first to welcome you to Earth."	15	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2854.mp3	I found myself alone and saw the people on the other side of the pit running away.	12	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2855.mp3	Suddenly, one of the hawks made a flashing dive through the sky, attacking the other.	12	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2856.mp3	But I was also stumbling because I couldn’t look away from these things.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2859.mp3	The boy put the stones in his pouch.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2863.mp3	Coming home, a party of tourists passed us, singing and playing music.	12	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2864.mp3	Your son went to serve at a distant place, and became a centurion.	11	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2865.mp3	He knew he was stronger than his friend.	13	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2866.mp3	I don't want to change anything, because I don't know how to deal with change.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2867.mp3	Tell me more about your dream, said the woman.	13	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2871.mp3	I'll work for you, he said.	15	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2875.mp3	They set off running wildly into the trees.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2876.mp3	He dressed in his Arabian clothing of white linen, bought especially for this day.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2878.mp3	Yet each felt his heart beat a bit faster.	12	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2880.mp3	a lot of patience, but shepherds know all about patience.	13	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2881.mp3	That's the point at which most people give up.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2882.mp3	But he still couldn't flee.	17	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2883.mp3	Once you get into the desert, there's no going back, said the camel driver.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2884.mp3	He was shaken into wakefulness by someone.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2885.mp3	A while ago, I rode through the desert with a man who had books on alchemy.	11	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2886.mp3	And you ought to read more about the world, answered the Englishman.	10	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2888.mp3	You were seen at the enemy camp three days ago.	13	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2889.mp3	But maybe people who felt that way had never learned the universal language.	14	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2890.mp3	I have to find a man who knows that universal language.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2892.mp3	The Englishman was disappointed.	16	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2893.mp3	The loafers and golf caddies were used to hanging out near the railway station.	14	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2896.mp3	The boy was trying to understand the truth of what the old man had said.	17	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2899.mp3	Don't forget that everything you deal with is only one thing and nothing else.	10	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2902.mp3	The streamer of gas came out towards us.	12	1					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2905.mp3	The man looked at the angel in surprise.	8	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2907.mp3	Hundreds of observers saw the flame that night and the night after.	11	0					en	
4beef49f65402115a93167c24d525095cdb23e2fce633df72592acdaaa50eeaeac61205870358fc9496b2ccbf8a8378601b0e0badf1eb666724da1e864f6a8cd	common_voice_en_2908.mp3	Fatima is a woman of the desert, said the alchemist.	10	0					en	
801c914774f2fbd51a5cce0cb7a2bb10453f8f36063ce2ff745e4bfcc3f2456f26264569c22a116b909d5e68625c0dbea04ccf6a0de2be51893e6181da58db2b	common_voice_en_666373.mp3	Revenge is not my style, but obviously accidents will happen.	7	0					en	
801c914774f2fbd51a5cce0cb7a2bb10453f8f36063ce2ff745e4bfcc3f2456f26264569c22a116b909d5e68625c0dbea04ccf6a0de2be51893e6181da58db2b	common_voice_en_666387.mp3	I was disappointed at this inanimate bulk.	7	0					en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638690.mp3	She was raised in Nagoya and grew up reading science fiction.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638691.mp3	His children continue to live in many parts of the world.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638692.mp3	He loved drama from the time he was at the school.	12	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638693.mp3	Pineview Reservoir is located at the center of the valley.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638694.mp3	The large tapestry gave her excellent experience in working on large textile works.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638777.mp3	He received his PhD in the Medical Scientist Training Program at Washington University.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638778.mp3	It is possible that they expected protection that never came.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32638779.mp3	Four volumes have been published in Japan.	8	0			Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639003.mp3	Then an exhibition and conference centre in Paris.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639005.mp3	The copper is located in three paralleling veins within the basin.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639007.mp3	The board decided to dissolve the district.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639044.mp3	The episode then shows the adventures Susan imagines.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639045.mp3	He has performed in cities and towns across Ireland.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639047.mp3	There are two entrances into the parking bay.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639108.mp3	Mass production were planned but setbacks caused it to never happened.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639109.mp3	The three losers from the first round entered this round.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639110.mp3	The series was filmed in Manchester.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639111.mp3	These papers were highlighted in an independent editorial.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639112.mp3	The spider is found from northern to central western Madagascar.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639124.mp3	He heard news of the recent Scottish diplomatic mission to Denmark.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639125.mp3	The engine room flooded and the engines stopped.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639126.mp3	"Her ""small and shapely"" hands and feet were also measured and admired."	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639127.mp3	The railing was made of sandstone.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639140.mp3	It also offers videos that present hatchery operations.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639141.mp3	In some places the channels are less than wide and deep.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639172.mp3	This is thought to be the only surviving example of his work.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639175.mp3	A stream flows through the park.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639209.mp3	The World Premium is the high definition.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639210.mp3	She was encouraged by her mother to study.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639211.mp3	He was part of the original cast since the show began.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639213.mp3	Many people call this day the beginning of the goddess.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639286.mp3	The quake severely damaged many churches that were predominantly masonry constructed.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639289.mp3	She also performed with her successors at Alibi Bookshop.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639290.mp3	He then worked at the Polish consul of maritime affairs in New York City.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639308.mp3	Penn finished third in the Ivy League.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639312.mp3	It is because they would not show hospitality to wayfarers.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639314.mp3	The artist aims to bridge the distance between the viewer and the artist.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639315.mp3	His only friends are his sister Meridith and another scientist called Courtney.	12	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639329.mp3	He served as judge of the military court in Uganda.	12	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639330.mp3	Professor of Chemistry at Duke University.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639331.mp3	He thrived on competition.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639332.mp3	The field lines for railways are close everywhere.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
